Date,arabnews,cnbc,ei,ft,mees,oilprice
2023-06-21,0.0,-0.646943211555481,-0.5439790487289429,0.0,0.5202206969261169,-0.5784926414489746
2023-06-22,0.0,-0.646943211555481,-0.6088294386863708,0.0,0.5202206969261169,-0.5784926414489746
2023-06-23,0.0,0.0,-0.6726135611534119,0.0,0.0,-0.7331300377845764
2023-06-24,0.0,0.0,-0.6726135611534119,0.0,0.0,-0.7331300377845764
2023-06-25,0.0,0.0,-0.6726135611534119,0.0,0.0,-0.7331300377845764
2023-06-26,0.0,-0.4862151741981506,-0.643239438533783,0.0,0.0,0.0
2023-06-27,0.0,0.0,0.0,-0.6798374652862549,0.0,0.0
2023-06-28,0.0,0.0,0.0,0.5609580874443054,0.0,0.0
2023-06-29,0.0,0.0,-0.5807008147239685,0.0,0.0,0.0
2023-06-30,0.0,0.0,0.0,-0.5369095206260681,0.0,0.0
2023-07-01,0.0,0.0,0.0,-0.5369095206260681,0.0,0.0
2023-07-02,0.0,0.0,0.0,-0.5369095206260681,0.0,0.0
2023-07-03,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-04,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-05,0.0,-0.5441557765007019,-0.6303447484970093,-0.6989230513572693,0.0,0.0
2023-07-06,0.0,0.0,0.0,0.0,0.0,-0.5637038946151733
2023-07-07,0.0,0.0,0.0,0.0,-0.5470926761627197,0.0
2023-07-08,0.0,0.0,0.0,0.0,-0.5470926761627197,0.0
2023-07-09,0.0,0.0,0.0,0.0,-0.5470926761627197,0.0
2023-07-10,0.0,0.0,-0.725622296333313,0.0,-0.5470926761627197,0.0
2023-07-11,0.0,0.0,0.0,0.0,-0.5470926761627197,0.0
2023-07-12,0.6818084120750427,0.0,0.0,-0.6810992360115051,-0.5470926761627197,0.0
2023-07-13,0.6077414751052856,0.0,0.0,0.0,-0.5470926761627197,0.0
2023-07-14,0.6077414751052856,0.0,-0.761861264705658,0.0,0.0,0.0
2023-07-15,0.6077414751052856,0.0,-0.761861264705658,0.0,0.0,0.0
2023-07-16,0.6077414751052856,0.0,-0.761861264705658,0.0,0.0,0.0
2023-07-17,0.6077414751052856,0.0,0.0,0.0,0.0,0.0
2023-07-18,0.6077414751052856,-0.5026878714561462,-0.4985764026641845,0.0,0.0,0.0
2023-07-19,0.6077414751052856,0.0,0.0,-0.592566192150116,0.0,0.0
2023-07-20,0.6077414751052856,0.5610150694847107,0.0,0.0,0.0,0.0
2023-07-21,0.6077414751052856,0.5610150694847107,0.0,0.0,0.0,0.0
2023-07-22,0.6077414751052856,-0.6109344363212585,0.0,-0.6419773101806641,0.0,0.0
2023-07-23,0.6077414751052856,0.0,0.0,0.0,0.0,0.0
2023-07-24,0.6077414751052856,0.0,0.0,0.6980133652687073,0.0,0.0
2023-07-25,0.0,0.0,0.0,0.6980133652687073,0.0,0.0
2023-07-26,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-27,0.0,0.6812388300895691,0.0,-0.5251330733299255,0.0,0.0
2023-07-28,0.0,0.5631235241889954,0.0,-0.5039287209510803,0.0,0.0
2023-07-29,0.0,0.5631235241889954,0.0,-0.5039287209510803,0.0,0.0
2023-07-30,0.0,0.7537590265274048,0.0,-0.5635836124420166,0.0,0.0
2023-07-31,0.0,0.5975637435913086,0.0,0.0,0.0,0.0
2023-08-01,-0.5751484632492065,0.0,0.0,0.6740235090255737,0.0,0.0
2023-08-02,0.7666459679603577,0.0,-0.5790064334869385,0.0,0.0,0.0
2023-08-03,0.7666459679603577,0.0,0.0,-0.8000242710113525,0.0,0.5892996788024902
2023-08-04,0.7666459679603577,0.0,0.0,-0.6770141124725342,0.0,0.0
2023-08-05,0.7666459679603577,0.0,0.0,-0.6770141124725342,0.0,0.0
2023-08-06,0.7666459679603577,0.6772659420967102,0.0,-0.6924521327018738,0.0,0.0
2023-08-07,0.0,0.0,-0.6791239380836487,0.0,0.0,0.0
2023-08-08,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-09,0.0,0.0,0.0,0.0,0.0,0.0
2023-08-10,0.0,0.5169376134872437,0.0,0.0,0.0,-0.4920835793018341
2023-08-11,0.0,0.0,-0.4944450259208679,0.0,0.0,-0.4920835793018341
2023-08-12,0.0,0.0,-0.4944450259208679,0.0,0.0,-0.4920835793018341
2023-08-13,0.0,0.0,-0.4944450259208679,-0.5057749152183533,0.0,-0.4920835793018341
2023-08-14,0.0,0.0,0.0,-0.6184858083724976,0.0,0.0
2023-08-15,0.601775586605072,-0.6528729200363159,0.0,-0.7790336608886719,0.0,-0.680900514125824
2023-08-16,0.601775586605072,0.0,-0.5746062994003296,0.0,0.0,-0.680900514125824
2023-08-17,0.601775586605072,0.0,0.0,-0.7862467169761658,0.0,-0.680900514125824
2023-08-18,0.601775586605072,0.0,0.0,0.0,0.0,-0.680900514125824
2023-08-19,0.601775586605072,0.0,0.0,0.0,0.0,-0.680900514125824
2023-08-20,0.601775586605072,0.0,0.0,0.0,0.0,-0.680900514125824
2023-08-21,0.601775586605072,0.0,0.0,0.0,0.0,-0.680900514125824
2023-08-22,0.601775586605072,0.0,-0.6522966027259827,0.0,0.0,-0.680900514125824
2023-08-23,0.601775586605072,0.0,-0.627800464630127,0.0,0.0,0.0
2023-08-24,0.601775586605072,0.0,0.0,0.0,0.0,0.0
2023-08-25,0.601775586605072,0.0,-0.6010878086090088,-0.6154322624206543,0.0,0.0
2023-08-26,0.601775586605072,0.0,-0.6010878086090088,-0.6154322624206543,0.0,0.0
2023-08-27,0.601775586605072,0.5747349858283997,-0.6010878086090088,0.0,0.0,0.0
2023-08-28,0.601775586605072,0.6229413747787476,0.0,0.0,0.0,0.0
2023-08-29,0.601775586605072,0.0,0.0,0.0,0.0,0.0
2023-08-30,0.601775586605072,0.0,0.0,0.0,0.0,0.0
2023-08-31,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-01,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-02,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-03,0.0,0.0,0.0,-0.7749208211898804,0.0,0.0
2023-09-04,0.0,-0.6934559345245361,0.0,-0.7749208211898804,0.0,0.0
2023-09-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-06,0.0,0.0,0.0,-0.6242504119873047,0.0,-0.5441423654556274
2023-09-07,0.0,0.5075119137763977,0.0,-0.7105660438537598,0.0,0.0
2023-09-08,0.0,-0.6551236510276794,0.0,-0.6463251113891602,0.0,0.0
2023-09-09,0.0,-0.5656148791313171,0.0,-0.6463251113891602,0.0,0.0
2023-09-10,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-11,0.0,0.0,0.0,-0.8717671036720276,0.0,0.0
2023-09-12,0.0,0.0,0.0,-0.4955652952194214,0.0,0.0
2023-09-13,0.0,0.8312727212905884,0.0,0.0,0.0,0.0
2023-09-14,0.0,0.9184419512748718,0.0,-0.64603590965271,0.0,0.0
2023-09-15,0.0,0.0,0.0,0.0,-0.5879985094070435,0.0
2023-09-16,0.0,0.7165443897247314,0.0,0.0,-0.5879985094070435,0.0
2023-09-17,0.0,0.0,0.0,-0.6613284945487976,-0.5879985094070435,0.0
2023-09-18,0.0,0.570370078086853,0.0,0.0,-0.5879985094070435,0.0
2023-09-19,0.0,0.0,0.0,0.0,-0.5879985094070435,0.0
2023-09-20,0.0,0.0,0.0,-0.7823550701141357,-0.5879985094070435,0.0
2023-09-21,0.0,0.0,-0.6734852194786072,0.0,-0.5879985094070435,0.0
2023-09-22,0.0,0.0,-0.5628495216369629,0.0,0.0,0.0
2023-09-23,0.0,0.0,-0.5628495216369629,-0.541703999042511,0.0,0.0
2023-09-24,0.0,0.0,-0.5628495216369629,0.0,0.0,0.0
2023-09-25,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-26,0.0,-0.5868855118751526,0.0,-0.577675998210907,0.0,0.0
2023-09-27,0.0,-0.6277104020118713,0.0,0.0,0.0,0.0
2023-09-28,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-29,0.0,0.0,0.0,0.0,0.0,0.0
2023-09-30,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-01,0.0,-0.6516467928886414,0.0,0.0,0.0,0.0
2023-10-02,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-03,0.0,0.0,-0.6117736101150513,0.0,0.0,0.0
2023-10-04,0.0,0.0,0.0,-0.8054806590080261,0.0,0.0
2023-10-05,0.0,0.0,0.0,0.6099416613578796,0.0,0.0
2023-10-06,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-08,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-09,0.0,0.0,0.0,-0.8291385173797607,0.0,0.0
2023-10-10,0.0,0.0,0.0,-0.6760785579681396,0.0,0.0
2023-10-11,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-12,0.0,0.0,0.0,-0.6383504271507263,0.0,0.0
2023-10-13,0.0,0.6155439019203186,0.0,0.6290500164031982,0.0,0.0
2023-10-14,0.0,0.0,0.0,0.6290500164031982,0.0,0.0
2023-10-15,0.0,-0.6642603278160095,0.0,0.6290500164031982,0.0,0.0
2023-10-16,0.0,0.7958981394767761,0.0,0.7102943062782288,0.0,0.0
2023-10-17,0.0,0.5920066833496094,0.0,0.0,0.0,0.0
2023-10-18,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-19,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-20,0.0,0.0,0.0,-0.6072009205818176,0.0,0.0
2023-10-21,0.0,0.0,0.0,-0.6072009205818176,0.0,0.0
2023-10-22,0.0,-0.5199499726295471,0.0,0.0,0.0,0.0
2023-10-23,0.0,0.0,0.0,0.0,0.0,0.0
2023-10-24,0.0,0.0,-0.6193654537200928,0.0,0.0,0.0
2023-10-25,0.0,0.0,0.0,-0.629116952419281,0.0,0.0
2023-10-26,0.0,0.0,-0.6967548727989197,-0.629116952419281,0.0,0.0
2023-10-27,0.0,-0.6841342449188232,0.0,0.0,0.5613993406295776,0.0
2023-10-28,0.0,-0.6841342449188232,0.0,0.0,0.5613993406295776,0.0
2023-10-29,0.0,0.0,0.0,-0.5640382170677185,0.5613993406295776,0.0
2023-10-30,0.0,0.0,0.0,-0.6910194754600525,0.5613993406295776,0.0
2023-10-31,0.0,0.0,0.0,-0.5099468231201172,0.5613993406295776,0.0
2023-11-01,0.0,0.6779729127883911,-0.6002889275550842,0.0,0.5613993406295776,0.5945706367492676
2023-11-02,0.0,-0.7071986794471741,0.0,0.0,0.5613993406295776,0.5945706367492676
2023-11-03,0.0,0.0,0.0,0.0,0.0,0.5945706367492676
2023-11-04,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-06,0.0,0.0,-0.6039935350418091,0.0,0.0,0.0
2023-11-07,0.0,-0.7462640404701233,0.0,-0.5128687024116516,0.0,0.0
2023-11-08,0.0,0.0,-0.5777204036712646,0.0,0.0,0.0
2023-11-09,0.0,0.0,-0.5970726013183594,-0.6738770604133606,0.0,0.0
2023-11-10,0.0,0.0,0.0,0.0,-0.6857750415802002,0.0
2023-11-11,0.0,0.0,0.0,0.0,-0.6857750415802002,0.0
2023-11-12,0.0,0.0,0.0,0.0,-0.6857750415802002,0.0
2023-11-13,0.0,0.537227988243103,0.0,-0.8245772123336792,-0.6857750415802002,0.0
2023-11-14,0.0,-0.7163431644439697,-0.6430294513702393,0.0,-0.6857750415802002,0.0
2023-11-15,0.0,0.0,0.0,0.0,-0.6857750415802002,0.0
2023-11-16,0.0,0.0,-0.6814993619918823,-0.7386083602905273,-0.6857750415802002,-0.628121554851532
2023-11-17,0.0,0.0,0.0,0.0,0.0,-0.628121554851532
2023-11-18,0.0,0.0,0.0,0.0,0.0,-0.628121554851532
2023-11-19,0.0,0.4806291460990906,0.0,0.0,0.0,-0.628121554851532
2023-11-20,0.0,0.0,0.0,-0.778485894203186,0.0,0.5810355544090271
2023-11-21,0.0,0.0,0.0,0.0,0.0,0.5810355544090271
2023-11-22,0.0,-0.6878381371498108,0.0,-0.5558187365531921,0.0,0.5810355544090271
2023-11-23,0.0,0.0,-0.5827650427818298,0.0,0.0,0.0
2023-11-24,0.0,0.0,0.0,0.0,-0.5145225524902344,0.0
2023-11-25,0.0,0.0,0.0,0.0,-0.5145225524902344,0.0
2023-11-26,0.0,0.0,0.0,-0.7326321005821228,-0.5145225524902344,0.0
2023-11-27,0.0,0.0,0.0,0.0,-0.5145225524902344,0.0
2023-11-28,0.0,0.6398754715919495,0.0,-0.635048508644104,-0.5145225524902344,0.0
2023-11-29,0.0,0.0,0.0,0.0,-0.5145225524902344,0.0
2023-11-30,0.0,-0.5417137145996094,0.0,-0.5833790302276611,-0.5145225524902344,-0.5766147375106812
2023-12-01,0.0,0.0,-0.5520821809768677,0.0,0.0,0.0
2023-12-02,0.0,0.0,-0.5520821809768677,0.0,0.0,0.0
2023-12-03,0.0,-0.5236014127731323,0.0,0.0,0.0,0.0
2023-12-04,0.0,0.0,-0.5527006387710571,0.0,0.0,0.0
2023-12-05,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-06,0.0,-0.501379132270813,-0.6819934248924255,0.0,0.0,0.0
2023-12-07,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-08,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-09,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-10,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-12,0.0,0.0,0.0,-0.5041499733924866,0.0,0.0
2023-12-13,0.0,0.0,0.0,0.0,0.0,0.0
2023-12-14,0.0,0.0,-0.5538410544395447,-0.5054293274879456,0.0,0.0
2023-12-15,0.0,0.0,-0.5145179629325867,-0.5054607391357422,0.0,0.0
2023-12-16,0.0,0.0,-0.5145179629325867,-0.5054607391357422,0.0,0.0
2023-12-17,0.0,0.0,-0.5145179629325867,-0.5054607391357422,0.0,0.0
2023-12-18,0.0,0.0,0.0,-0.5414401888847351,0.0,0.6989189982414246
2023-12-19,0.0,0.0,0.0,0.0,0.0,0.6989189982414246
2023-12-20,0.0,0.0,0.0,0.0,0.0,0.6989189982414246
2023-12-21,0.0,0.0,0.0,0.0,0.0,0.6989189982414246
2023-12-22,0.0,0.0,0.0,0.0,0.0,0.6989189982414246
2023-12-23,0.0,0.0,0.0,0.0,0.0,0.6989189982414246
2023-12-24,0.0,0.0,0.0,0.0,0.0,0.6989189982414246
2023-12-25,0.0,0.0,0.0,0.0,0.0,0.6989189982414246
2023-12-26,0.0,0.0,-0.7918113470077515,0.0,0.0,0.6989189982414246
2023-12-27,0.0,-0.5305189490318298,0.0,0.0,0.0,0.6989189982414246
2023-12-28,0.0,0.0,0.0,0.0,0.0,-0.8221356272697449
2023-12-29,0.0,-0.6216983795166016,-0.5501300096511841,0.0,0.0,0.0
2023-12-30,0.0,-0.6216983795166016,-0.5501300096511841,0.0,0.0,0.0
2023-12-31,0.0,-0.6216983795166016,-0.5501300096511841,0.0,0.0,0.0
2024-01-01,0.0,0.8535031676292419,-0.5501300096511841,0.0,0.0,0.0
2024-01-02,0.0,0.0,-0.786087691783905,-0.5845600366592407,0.0,0.0
2024-01-03,0.0,-0.7767977118492126,-0.5481058359146118,-0.5845600366592407,0.0,-0.5588347315788269
2024-01-04,0.0,0.0,-0.526287853717804,0.0,0.0,-0.5588347315788269
2024-01-05,0.0,0.9172540903091432,-0.7305778861045837,0.0,0.5077770352363586,-0.5588347315788269
2024-01-06,0.0,-0.7303768992424011,-0.7305778861045837,0.0,0.5077770352363586,-0.5588347315788269
2024-01-07,0.0,0.0,-0.7305778861045837,0.0,0.5077770352363586,-0.5588347315788269
2024-01-08,0.0,-0.5386817455291748,-0.6689904928207397,-0.6684742569923401,0.5077770352363586,-0.5588347315788269
2024-01-09,0.0,0.0,-0.547248125076294,0.0,0.5077770352363586,-0.5588347315788269
2024-01-10,0.0,-0.7444627285003662,0.0,0.0,0.5077770352363586,0.0
2024-01-11,0.0,-0.5747045874595642,0.0,0.0,0.5077770352363586,0.0
2024-01-12,0.0,0.0,-0.5550390481948853,0.0,-0.6354091763496399,0.0
2024-01-13,0.0,0.0,-0.5550390481948853,0.0,-0.6354091763496399,0.0
2024-01-14,0.0,0.0,-0.5550390481948853,0.0,-0.6354091763496399,0.0
2024-01-15,0.0,0.0,0.0,-0.647354006767273,-0.6354091763496399,0.0
2024-01-16,0.0,-0.5696948766708374,0.0,0.0,-0.6354091763496399,0.0
2024-01-17,0.0,0.0,0.0,0.0,-0.6354091763496399,0.0
2024-01-18,0.0,0.0,0.0,0.0,-0.6354091763496399,0.0
2024-01-19,0.0,0.0,0.0,-0.6680617928504944,0.0,0.0
2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-21,0.0,0.0,0.0,-0.6677657961845398,0.0,0.0
2024-01-22,0.0,0.0,-0.5666659474372864,0.0,0.0,0.0
2024-01-23,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-24,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-25,0.0,0.0,0.0,0.0,0.0,-0.719063937664032
2024-01-26,0.0,0.0,0.0,-0.6152675747871399,0.0,-0.719063937664032
2024-01-27,0.0,0.0,0.0,-0.6152675747871399,0.0,-0.719063937664032
2024-01-28,0.0,0.0,0.0,-0.5459198355674744,0.0,-0.719063937664032
2024-01-29,0.0,-0.6755800843238831,0.0,0.0,0.0,0.0
2024-01-30,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,0.0,0.0,0.0,-0.5184677839279175,0.0,0.0
2024-02-01,0.0,-0.570701003074646,-0.624591052532196,0.0,0.0,-0.5560504198074341
2024-02-02,0.0,0.6115873456001282,-0.5339996814727783,0.0,0.0,-0.753275990486145
2024-02-03,0.0,-0.5411195158958435,-0.5339996814727783,0.0,0.0,-0.753275990486145
2024-02-04,0.0,-0.5411195158958435,-0.5339996814727783,0.0,0.0,-0.753275990486145
2024-02-05,0.0,0.0,0.0,-0.6042835116386414,0.0,-0.753275990486145
2024-02-06,0.0,0.0,0.0,0.7978598475456238,0.0,-0.753275990486145
2024-02-07,0.0,0.0,0.0,0.0,0.0,-0.753275990486145
2024-02-08,0.0,-0.512156069278717,0.0,-0.5686367750167847,0.0,-0.7044826745986938
2024-02-09,0.0,-0.6851676106452942,0.0,-0.5435518622398376,-0.7215678691864014,-0.7044826745986938
2024-02-10,0.0,0.0,0.0,-0.5435518622398376,-0.7215678691864014,-0.7044826745986938
2024-02-11,0.0,0.0,0.0,0.0,-0.7215678691864014,-0.7044826745986938
2024-02-12,0.0,0.0,0.0,0.0,-0.7215678691864014,-0.7044826745986938
2024-02-13,0.0,0.0,0.0,-0.8677007555961609,-0.7215678691864014,-0.7044826745986938
2024-02-14,0.0,-0.5403953790664673,-0.7766035795211792,0.0,-0.7215678691864014,0.0
2024-02-15,0.0,-0.5910444855690002,-0.6411949992179871,0.0,-0.7215678691864014,0.0
2024-02-16,0.0,0.0,0.0,0.0,-0.6786558628082275,0.0
2024-02-17,0.0,-0.7041189074516296,0.0,0.0,-0.6786558628082275,0.0
2024-02-18,0.0,-0.7041189074516296,0.0,-0.6562190055847168,-0.6786558628082275,0.0
2024-02-19,0.0,-0.7865407466888428,0.0,-0.5743102431297302,-0.6786558628082275,0.0
2024-02-20,0.0,0.0,0.0,0.0,-0.6786558628082275,0.0
2024-02-21,0.0,-0.6051083207130432,0.0,-0.6460614800453186,-0.6786558628082275,0.0
2024-02-22,0.0,0.0,0.0,-0.5370292067527771,-0.6786558628082275,0.0
2024-02-23,0.0,0.0,-0.6259763240814209,-0.7975689172744751,0.0,0.0
2024-02-24,0.0,0.0,-0.6259763240814209,-0.7975689172744751,0.0,0.0
2024-02-25,0.0,0.7741782665252686,-0.6259763240814209,0.0,0.0,0.0
2024-02-26,-0.5507065057754517,0.0,0.0,0.0,0.0,0.0
2024-02-27,-0.5507065057754517,-0.7213809490203857,0.0,0.0,0.0,0.0
2024-02-28,-0.5507065057754517,0.0,0.0,-0.5400635004043579,0.0,0.0
2024-02-29,-0.5507065057754517,0.0,0.0,0.0,0.0,0.0
2024-03-01,-0.5507065057754517,0.0,0.0,-0.5149664282798767,0.0,0.0
2024-03-02,-0.5507065057754517,0.0,0.0,0.0,0.0,0.0
2024-03-03,-0.5507065057754517,0.0,0.0,0.0,0.0,0.0
2024-03-04,-0.5507065057754517,-0.7187662720680237,0.0,0.0,0.0,0.0
2024-03-05,-0.5507065057754517,-0.6493979692459106,0.0,0.0,0.0,0.0
2024-03-06,-0.5507065057754517,0.0,-0.5039121508598328,0.0,0.0,0.0
2024-03-07,-0.5507065057754517,0.0,-0.5289809107780457,0.0,0.0,0.0
2024-03-08,-0.5507065057754517,-0.6132572889328003,0.0,0.0,0.0,0.0
2024-03-09,-0.5507065057754517,-0.6132572889328003,0.0,-0.8024275898933411,0.0,0.0
2024-03-10,0.7061178684234619,-0.6883531212806702,0.0,0.0,0.0,0.0
2024-03-11,0.7061178684234619,0.0,0.0,0.0,0.0,0.0
2024-03-12,0.7061178684234619,0.0,0.0,-0.9105876088142396,0.0,0.0
2024-03-13,0.7061178684234619,0.0,-0.692028284072876,0.0,0.0,0.0
2024-03-14,0.7061178684234619,0.0,0.0,0.0,0.0,0.7387957572937012
2024-03-15,0.7061178684234619,0.0,-0.5060216784477234,-0.7938305139541626,0.0,0.7387957572937012
2024-03-16,0.7061178684234619,0.0,-0.5060216784477234,-0.7938305139541626,0.0,0.7387957572937012
2024-03-17,0.7061178684234619,0.0,-0.5060216784477234,-0.7938305139541626,0.0,0.7387957572937012
2024-03-18,0.7061178684234619,0.0,0.0,0.0,0.0,0.7387957572937012
2024-03-19,0.7061178684234619,-0.5526718497276306,0.0,0.0,0.0,0.7387957572937012
2024-03-20,0.7061178684234619,-0.5077319145202637,0.0,0.0,0.0,0.7387957572937012
2024-03-21,0.7061178684234619,-0.5077319145202637,0.0,0.0,0.0,0.7387957572937012
2024-03-22,0.7061178684234619,-0.7400340437889099,-0.6037954092025757,0.0,0.0,0.7387957572937012
2024-03-23,0.7061178684234619,-0.7400340437889099,-0.6037954092025757,-0.6565514206886292,0.0,0.7387957572937012
2024-03-24,0.7061178684234619,0.0,-0.6037954092025757,0.0,0.0,0.7387957572937012
2024-03-25,0.7061178684234619,0.0,-0.5071980953216553,0.0,0.0,0.7387957572937012
2024-03-26,0.7061178684234619,-0.6010506749153137,0.0,0.0,0.0,0.7387957572937012
2024-03-27,0.7061178684234619,0.0,0.0,0.0,0.0,0.7387957572937012
2024-03-28,0.0,0.0,0.0,0.0,0.0,0.7387957572937012
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.7387957572937012
2024-03-30,0.0,0.0,0.0,0.0,0.0,0.7387957572937012
2024-03-31,0.0,0.0,0.0,0.0,0.0,0.7387957572937012
2024-04-01,0.0,0.0,0.0,0.5981242060661316,0.0,0.7387957572937012
2024-04-02,0.0,0.0,0.0,0.0,0.0,0.7387957572937012
2024-04-03,0.0,0.0,0.0,-0.7919765114784241,0.0,0.7387957572937012
2024-04-04,0.0,0.0,0.0,-0.7240771055221558,0.0,0.0
2024-04-05,0.0,0.0,0.0,0.9137334823608398,0.0,0.0
2024-04-06,0.0,0.0,0.0,0.9137334823608398,0.0,0.0
2024-04-07,0.0,-0.584448516368866,0.0,-0.634631335735321,0.0,0.0
2024-04-08,0.0,0.6024988889694214,0.0,-0.6603313684463501,0.0,0.0
2024-04-09,0.0,0.640163004398346,-0.7858702540397644,0.0,0.0,0.0
2024-04-10,0.0,-0.5113527774810791,0.0,-0.6571314930915833,0.0,0.0
2024-04-11,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-12,0.0,0.0,0.0,-0.5723540782928467,0.0,0.0
2024-04-13,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-14,0.0,-0.7740029096603394,0.0,0.0,0.0,0.0
2024-04-15,0.0,0.0,-0.5435915589332581,-0.5433974862098694,0.0,0.0
2024-04-16,0.0,-0.7223815321922302,0.0,0.0,0.0,0.0
2024-04-17,0.0,-0.5740239024162292,-0.752764880657196,-0.6940653920173645,0.0,-0.5012750625610352
2024-04-18,0.0,0.0,0.0,-0.534550666809082,0.0,-0.5012750625610352
2024-04-19,0.0,0.0,-0.5867474675178528,0.0,0.0,-0.6334325671195984
2024-04-20,0.0,0.5899391770362854,-0.5867474675178528,0.0,0.0,-0.6334325671195984
2024-04-21,0.0,-0.5975589752197266,-0.5867474675178528,0.0,0.0,-0.6334325671195984
2024-04-22,0.0,0.0,0.0,0.0,0.0,-0.6334325671195984
2024-04-23,0.0,0.0,0.0,0.0,0.0,-0.6334325671195984
2024-04-24,-0.5637785196304321,0.0,0.0,0.0,0.0,0.0
2024-04-25,-0.5637785196304321,-0.5520066618919373,0.0,0.0,0.0,0.0
2024-04-26,-0.5637785196304321,-0.5520066618919373,-0.6126890182495117,-0.4944326281547546,0.0,0.0
2024-04-27,-0.5637785196304321,-0.5520066618919373,-0.6126890182495117,-0.4944326281547546,0.0,0.0
2024-04-28,-0.5637785196304321,0.0,-0.6126890182495117,0.0,0.0,0.0
2024-04-29,0.6604887247085571,0.0,0.0,0.0,0.0,0.0
2024-04-30,0.0,-0.7188800573348999,0.0,0.0,0.0,0.0
2024-05-01,0.0,0.0,-0.6176167130470276,-0.590752899646759,0.0,0.0
2024-05-02,0.0,0.5595211982727051,0.0,-0.7055412530899048,0.0,0.0
2024-05-03,0.0,0.5595211982727051,0.0,0.0,0.0,0.0
2024-05-04,0.0,0.5595211982727051,0.0,0.0,0.0,0.0
2024-05-05,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-06,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-07,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-08,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-09,0.0,0.0,0.0,-0.48182412981987,0.0,0.0
2024-05-10,0.0,0.0,-0.617463231086731,0.0,0.0,0.0
2024-05-11,0.0,0.0,-0.617463231086731,0.0,0.0,0.0
2024-05-12,0.0,0.0,-0.617463231086731,0.0,0.0,0.0
2024-05-13,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14,0.0,0.0,-0.5270393490791321,0.0,0.0,0.0
2024-05-15,0.0,0.0,0.0,-0.7478878498077393,0.0,0.0
2024-05-16,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17,0.0,0.0,0.0,-0.6141355633735657,-0.5164391398429871,0.0
2024-05-18,0.0,0.0,0.0,-0.6141355633735657,-0.5164391398429871,0.0
2024-05-19,0.0,0.0,0.0,-0.6200996041297913,-0.5164391398429871,0.0
2024-05-20,0.0,-0.6639677882194519,-0.6184105277061462,-0.6336737275123596,-0.5164391398429871,0.0
2024-05-21,0.0,-0.5432770848274231,0.0,0.0,-0.5164391398429871,0.0
2024-05-22,0.0,-0.705462634563446,0.0,0.0,-0.5164391398429871,0.0
2024-05-23,0.0,0.0,0.0,0.0,-0.5164391398429871,0.0
2024-05-24,0.0,0.0,0.0,-0.5058084726333618,0.0,0.0
2024-05-25,0.0,0.0,0.0,-0.5130919218063354,0.0,0.0
2024-05-26,0.0,0.0,0.0,-0.5130919218063354,0.0,0.0
2024-05-27,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-28,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-29,0.0,0.0,-0.5746496915817261,0.0,0.0,0.0
2024-05-30,0.0,-0.6976327896118164,-0.6338019371032715,0.0,0.0,-0.6482027173042297
2024-05-31,0.0,-0.7206730246543884,0.0,-0.5496342182159424,0.0,-0.6482027173042297
2024-06-01,0.0,-0.7206730246543884,0.0,-0.5496342182159424,0.0,-0.6482027173042297
